Business_id,Name,Categories,Stars,Text,Useful,Funny,Cool,Date,User_id,City,State,Latitude,Longitude,Address,Sentimiento
DWVh69pl7bV3tBT0UV1stA,Central Taco & Tequila,"Tacos, Restaurants, Mexican, Nightlife, Cocktail Bars, Bars",4.0,"Central is a Mexican spot in Haddon Township (used to be the Irish Mile). I loved the vibe inside! It's dimly lit and there's cute lights around the bar area. You wouldn't know it's a Mexican place by the interior, but that's okay because I liked the simple, modern and classy feel to it. 

The menu is small and simple. It's mostly different types of tacos. The tacos are mix and match so each order comes with one taco for $3. The tacos are pretty small but they all come with a second tortilla so you can make two if you want. They also have salad, burrito and soup options. 

Here's what I ordered:

Drinks: Strawberry Pineapple margarita. 
Delicious but very strong! 

Appetizer: Chips with queso. 
The chips were not included. In my opinion, chips should always be included at a Mexican place so that was disappointing. The chips weren't as salty as I would've liked but the queso was pretty tasty. 

Entree: 3 tacos: Al Pastor, Spicy Crispy Chicken and Chicken Al Pastor.
Not the best tacos I've had but they were still good. I was able to make 2 tacos per order with the extra tortilla so I was definitely stuffed after my meal. I wish there was more meat in each taco.

Dessert: Churros with a chocolate dipping sauce and a cinnamon apple dipping sauce (this was their dessert special). 
Can't really complain about churros. Definitely order some if you're still hungry!

Overall, not the best Mexican food but the vibe and the margaritas made up for that. It's very reasonable priced and cheaper than going into the city to another upscale Mexican spot. Service was on point and food came out quickly.",2,0,1,2020-01-14,rCsgqffVpFcHqHdO2aAHcQ,Haddon Township,TN,39.90571856,-75.04368026,350 Haddon Ave,Positivo
oysMjeirauXKhRklyGy8Dw,Uno Más Street Tacos + Spirits,"Mexican, Restaurants",4.0,"Not our normal stop for dinner but we decided to try it. Drinks are very pricey but we dont drink so it is fine. We ordered the fajiitas to share and could barely finish. They come served in a authentic stone bowl. Carne asada, chicken and shrimp. Fresh veges, rice, beans and tortillas with a delicious not spicy sauce. The salsa was spicy and chips are thick cut and crispy. 24 bucks for our dinner and well worth the price. Service was excellent.",0,0,0,2020-03-13,1IyLXTplZVdUzGbCyRK39w,Reno,MO,39.5239213796,-119.7794063619,2500 E 2nd St,Positivo
lh-Mu8wZQW0E_wVsLx90nQ,El Perro Loco,"Food, Hot Dogs, Restaurants, Food Trucks, Mexican",4.0,Fast serves and always different ways to make a hot dog. Sonora Hot Dogs are one of my favorites. We each had the bread toasted with garlic so good and a Carne Asada quesadilla was even better. If you want something quick to eat this is the place.,0,0,0,2020-03-03,a567eRUZEIwiSh9v1_AJRg,Tucson,PA,32.1912346,-110.9268378,3051 E 36th St,Positivo
jG9_Ug1nziNgD2JESl2Pfg,Los Comparres II,"Food Trucks, Food, Food Stands, Restaurants, Mexican, Tacos",4.0,"This food truck self-proclaims to make the best taco in Tampa.  We went on a Tuesday to take advantage of the $1.10 ""Taco Tuesday"" deal (also offered on Wednesdays) & were satisfied with the authenticity.  Tacos are rather small (maybe because of discount??), so expect to eat several (the 2 of us ate 13). 
Pastor and chorizo were my favorites and for an extra .10 bulk up your taco with the gringo fixins: lettuce, cheese and sour cream. 

Menu small but offers tamales, sopes, flautas & other Mexican musts.",1,0,1,2020-01-08,EjENZe4oqpBfXJ5s2-bpVQ,Tampa,IN,28.0254403245,-82.540747,5636 W Waters Ave,Positivo
YSRM9nWQn40eg49tSiI-_Q,Mi Nidito Restaurant,"Restaurants, Mexican, Desserts, Food, Latin American, Tacos, Breakfast & Brunch, Soup",5.0,"Every time we come to Tucson we visit this restaurant. VERY GOOD MEXIACN FOOD, one of the very best I've tried and I've been to mexico a few times. Every time we go there is packed, and a long wait... but it's worth the wait, you might consider early or late dinner if you want to skip the rush hour and a long wait.",1,0,0,2020-02-07,WugkofslMx7fRPNfD1HvIw,Tucson,PA,32.1999638054,-110.9651500358,1813 S 4th Ave,Positivo
AQ2oJDcBB54fvGwxMiTMqQ,La Casa Mexicana,"Mexican, Restaurants, Chinese",5.0,Absolutely delicious!   Great portions. Super fast too. The service was friendly and accommodating.  I've tried many Mexican restaurants in my area and this is by far the best one yet.,0,0,0,2020-03-12,7I8P6f98jH2CiCma5Ghzeg,Port Richey,FL,28.3206436,-82.698733,11226 US Hwy 19,Positivo
wIdiqDp9bbCdTIfaVQn1rQ,Nacho Mama's Mexican Grill,"Restaurants, Mexican",3.0,"I was really wanting this to be very good if not great. Really disappointed. 
The service was good and the restaurant has a nice vibe to it but the food lacked something. 
I ordered the cheesy beef burrito because I wanted to try something different from the normal red sauce topped Mexican food. The burrito was crispy but the entire filling lacked flavor, seasoning,  something. It was just bland.   Even some store bought taco seasoning added to the beef would have helped.
Sorry,  probably won't be back.",0,0,0,2020-02-05,24e1SAOBBys9Z5U3DXI3Gg,New Orleans,IN,29.958988,-90.183934,1000 S Clearview Pkwy,Positivo
e9XOlcuSFkD_NY_lZ0EeXg,Guatemalan Kitchen,"Restaurants, Mexican, Soup, Steakhouses, Latin American",5.0,I've been meaning to try this place for a while and finally did tonight. It is probably the best food I've had in Phoenixville. I'm upset I didn't try it sooner. The portion sizes and prices are extremely generous and the food was awesome. I had chicken tacos and plantains. My boyfriend has steak tacos and and steak enchiladas. Everything was really good. Service was quick and the deliver!,1,0,0,2020-01-08,A4tJoXDsyI3eIYOMFZ--pw,Phoenixville,FL,40.134063,-75.516957,217 Bridge St,Positivo
J04F5XfkBHtPSuUmO77iVA,Mi Hacienda Mexican Restaurant,"Salad, Restaurants, Seafood, Mexican",5.0,"We recently moved from Texas and were on the search for a family friendly spot for Mexican food. We found Mi Hacienda after checking out parks nearby with the kids. What a hidden gem! It's tucked away and easy to miss but nice and cozy when you walk in and has a nice little patio for the warmer months. 

My only knock on the place would be their salsa but I think that's a personal preference, as it always seems freshly prepared. I prefer more vegetables and cilantro. The chips and queso are always fantastic. 

It's always challenging to find a place that both of my kids will enjoy, along with my wife and I. Mi Hacienda has a pretty big kids menu. My daughter always sticks with a cheese quesadilla. My son alternates between the corn dog and the cheese burger. 

My wife and I have tried several dishes over our 10+ visits and have never been disappointed. Favorites include: seafood burrito, dos amigos combo, arroz con camarones, fajitas and hacienda quesadilla. 

The margaritas are just ok, typically just get an Arnold Palmer. The kids also really lIke the lemonade (not always the case with restaurant lemonade). When it's busy, the service can be a bit slow but the staff is always very friendly. 

Overall this is a great, clean, low key restaurant for families or those without kids to get a great Mexican meal at a reasonable price.",0,0,1,2020-01-25,roOcE0k8SvX3GsrdpWA2ng,Carmel,LA,39.9682635,-86.1475588,819 W Carmel Dr,Positivo
DUmafDCIMN1y9xaUFZHR2w,Taqueria y Carnicería el Puerto,"Restaurants, Mexican",5.0,The best place in Indy for tacos hands down and they're not overpriced like many others are. They have so many options and every single one of them tastes great!,1,0,0,2020-02-04,0mAMHWkAX6eVAXgFkPgOqA,Indianapolis,TN,39.7534606,-86.12118,1035 S Keystone Ave,Positivo
p7-OaCLAzVKL-dIH3Xz_rA,Ybor City Tap House,"Beer Gardens, Mexican, Restaurants, American (New), Beer Bar, Sports Bars, Gastropubs, Nightlife, Bars",5.0,"The Brass Tap has an extensive list of beer on tap and a long list of drinks in cans/bottles. With so many options it's sure to please everyone. We only drank while we were here so I cannot say if the food is good or not. 

There are many large screen TVs playing sports and other types of shows... we went in the middle of the day. There is an outdoor patio and bar type seating with an open window for anyone who wants to still be inside, but feel a nice breeze. The atmosphere is chill.",0,0,0,2020-02-10,9wsYk4h5i_P67x1YLfC3RQ,Tampa,PA,27.960365,-82.441451,"1600 E 7th Ave, Ste E-113",Positivo
zhn28iqIxCTD7hQX7t04gg,La Posada Real Fine Mexican Food,"Mexican, American (New), Restaurants",4.0,"Good little local spot. Servers were nice and attentive. Kind of sad that it was so empty...but possibly because that it was 2 pm on a Monday. I ordered the mole enchiladas and my wife got the steak tacos. Both were tasty! Beef was better quality than most Mexican joints, and the mole sauce was tasty albeit a little sweeter than I am used to. Margaritas were strong and they put a lot of limes in them, which I love. While it is in a strip mall, definitely a place to checK out. Don't let the haters send you away.",0,0,0,2020-01-21,6A_RagKFFzyemC0Zf2uoTw,Reno,FL,39.4734004,-119.7639285,5270 Longley Ln,Positivo
goLd9V10BdEHTxRK8OD7Zw,Street Taco And Beer,"Food, Street Vendors, Beer Bar, Restaurants, Tacos, Mexican, Nightlife, Bars",5.0,"Tortas are fantastic, chicken and pork tacos delicious, their homemade quac is not to be missed, and a bar for margaritas! Glad we spotted this place when driving thru town looking for a dinner place!!",0,0,0,2020-02-16,kNtMJMOCTuznaX-Mur4TQQ,Tucson,MO,32.2198608326,-110.8655183728,5870 E Broadway Blvd,Positivo
wOV877D53aONy3dgja-PJQ,Ole' Mexican Grill,"Mexican, Restaurants, Salad, Desserts, Food, Scandinavian",3.0,"Got take out, called and ordered from the website.
Got, there and found out the prices on the website are old prices.
   Prices have gone up, but haven't updated the website.
News to me?
Food is OK, but a Bean and Cheese for the kids,$8.79, really.",0,0,0,2020-04-15,n-6UNWxbCtxfmBru9KGAgw,Tucson,MO,32.324506,-111.011398,2080 W Orange Grove Rd,Positivo
QBnteiO92wOvE1WCYjMC_w,Jake's Coastal Cantina,"Tacos, Sandwiches, Mexican, Cheesesteaks, Burgers, Food, Specialty Food, Fast Food, Ethnic Food, Restaurants",5.0,"So good!! Can't go wrong! Street corn, huge burrito, tamale dinner meal, and extra 8 oz guacamole. Stuffed silly for $24! Love it!!  We'll be back next time we're in town!",0,0,0,2020-01-12,jqEBRwNaBNK4dZhCjZx2tQ,Indian Rocks Beach,AZ,27.8845027,-82.8495748,500 1st St,Positivo
-WAOPYXWLomXvcX5Jtbz0A,Tito's Mexican Restaurant - Nolensville,"Event Planning & Services, Latin American, Caterers, Bars, Mexican, Restaurants, Spanish, Seafood, Nightlife",5.0,"Used the Yelp waiting list...suggested by the host when we called ahead...Great Idea that worked well!!
Busy Friday night, but we checked in and the host was honest with us and said ""hey people are staying longer than normal""  - Okay!
Got seated within 15 min - Clean table.  Waited upon immediately, drinks out quickly, appetizer served was fresh (guacamole) order taken and served within reason (15-20 min)  and it was hot and delicious!
Excellent!!",0,0,0,2020-02-01,jVThgQoDI54t7K5fXk1J-w,Nashville,LA,35.989141,-86.680374,"3 Burkitt Commons Ave, Ste 315",Positivo
KZyyoQ_nxLMyzO4d_Ts-NQ,Tacos El Rodeo,"Food Trucks, Food, Mexican, Street Vendors, Restaurants",5.0,By far the beat tacos in Philadelphia!! Only issue is that they don't have a set schedule so you could go weeks passing by and not see them,0,0,0,2020-02-23,QYKjChsQFEy0EksJU3U29g,Philadelphia,AZ,39.9368281573,-75.1602197256,1000 Washington Ave,Positivo
EF5Fpofz71Fo_UqUpZUYBQ,Grand Hacienda,"New Mexican Cuisine, Mexican, Restaurants",5.0,"A grub hub order got mixed up. They immediately remade the order. Not only is their customer service outstanding their food is amazing. Highly recommend this place, best Mexican in St pete beach.",0,0,0,2020-05-30,hisYKE7qh5RmcPshuwzmaA,Saint Pete Beach,PA,27.7184138,-82.7389392,4393 Gulf Blvd,Positivo
8QqnRpM-QxGsjDNuu0E57A,Carlillos Cocina,"Bars, Mexican, Breakfast & Brunch, Restaurants, Nightlife",5.0,"Every time I come to Reno this place is a must.  
I would say I schedule trips to Reno just so I can have an excuse come eat here.
I have been coming here for over 4 years and the food is still on point!   Congrats to Carlos and Fam for keeping this jewel going

My go to dish is the meat lovers and chilaquiles.
The torta de carne asada is also amazing. And don't forget the home made aguas frescas (Horchata and Jamaica)

This place is still my favorite hang over breakfast spot!",1,0,1,2020-02-15,QL8nZWT0pWOYDUylfITJPQ,Sparks,FL,39.530096,-119.766608,415 S Rock Blvd,Positivo
TO7iRzQu7IXiSGC0lypZaQ,La Hacienda Taqueria,"Mexican, Restaurants",5.0,Always a good option when your family is hangry and you just need some fajitas. They also have a great pozole!,0,0,0,2020-05-03,IGu1DPpJSaA1Ek1UPQxTjA,Nashville,FL,36.1163490054,-86.7484670288,2615 Nolensville Pike,Positivo
IZMszJcSBYaVALYDqdUN6g,Tijuana Flats,"New Mexican Cuisine, Restaurants",5.0,"Love love Tijuana Flats! My husband and I always come here! We love the happy hour drinks specials. The service is always excellent! Good atmosphere. I like the outside seating area. It never disappoints! 
Even though my husband and I are vegan always find options for us. I always get the black bean chimichanga with no cheese and no sour cream. It Still tastes delicious! I love their sauce bar!",0,0,0,2020-03-05,JPxCPoGyasQyPWSgo52B_Q,Riverview,AZ,27.7978221,-82.3354715,13009 US Hwy 301,Positivo
cf3CUg66vfXLSjsHZri5OQ,Tacos De Oro,"Restaurants, Food Trucks, Food, Mexican, Tacos",5.0,This place is the best place I have found since living in California. The tacos are delicious and made just like the street tacos in Tijuana.,1,0,0,2020-01-20,_z4mwB0n7WR_7lOSihWDvg,Wesley Chapel,PA,28.1905149,-82.3774581,2330 Willow Oak Dr,Positivo
3oy9A7cOIaQsuxrtmjyxIw,Las Palmas Mexican Restaurant,"Mexican, Restaurants",5.0,"I had Angelica and she was very attentive. She got all our orders correct, and our cups were never low",1,0,0,2020-01-25,LOS2106L8DJsVf8-YM8yAA,Goodlettsville,PA,36.3018011,-86.701916,807 Rivergate Pkwy,Positivo
LJaJl48w2iJCEzY6nqe41A,El Gallo Tropical,"Tex-Mex, Spanish, Mexican, Breakfast & Brunch, Restaurants",5.0,"Extremely authentic and fresh food.  The toastadas are excellent. Some items have more flavor than others but overall way better than the typical ""American mexican"" food that mainstream restaurants serve. With that said, if you're looking for the whole dining experience, go elsewhere because this is definitely more of a take out place.  If you're looking for just a table and chair to have your meal, then look no more. My only actual complaint is that the timing for pickup is not accurate. Sunday's are especially busy. They typically ask for 35-40 minutes- we went after one hour and still had to wait 30 minutes! Please just tell us ahead of time if it's going to be 40 minutes, 60 minutes or 90 minutes- the food is worth it, but waiting there in packed place is not.",0,0,0,2020-01-15,UVq8VrAqOUzQGeQrUo09MQ,Hamilton,PA,40.1968047,-74.7243837,17 E Park Ave,Positivo
XOZ4BlYb2jYuTpL6AJMUsg,Vallarta's Mexican Restaurant,"Mexican, Restaurants",5.0,"My favorite Mexican restaurant in the Tampa bay. The atmosphere is very authentic with decorations and Spanish music playing- I've even seen a real mariachi band play. Soccer or another sport is on TVs throughout the restaurant. Staff is helpful, prompt and friendly. The chips are homemade, complementary, and to die for! Very delicious, lots of options, and a reasonable price. Can't beat it!",0,0,0,2020-01-12,jNsDgFYUG79VojcC00jA5Q,Tampa,FL,28.0997998173,-82.3981412128,16023 Tampa Palms Blvd W,Positivo
F3b3-mmClvVPUT0WvK_guA,2 Amigos,"Buffets, Restaurants, American (New), Mexican",4.0,"We visited here twice while in the area.  The food is buffet food which is what we went for, so we were happy with it.  A decent selection to choose from.
The price is right in line with any buffet, very affordable.  

The staff is friendly but not very personable, again very typical of what we experience at most buffets.

While this is a buffet, the way it works is... you first go thru the line and get your first helpings of food served to you cafeteria style, the you pay, then you are seated.   When you need more food there is a light on the table that you turn on, and a server will take your desired order.  Our servers both visits didn't take too long to acknowledge our light and were quick to return with food.  If mexican is not your thing there is also a limited grill menu... hamburgers and such, which our daughter ordered once from and enjoyed. 

We found the facility to be fairly clean, but small room for improvement. 
We will return when back in the area.",0,0,0,2020-03-13,PposlXXUS00prlBiNIy0VQ,Kenner,FL,30.0264478,-90.2383554,3826 Williams Blvd,Positivo
